Date,Days_after_First_Cases,Cases_Domestic,Deaths_Domestic,DailyConfirmed_Domestic,DailyDeath_Domestic,Cases_Capital,Deaths_Capital,DailyConfirmed_Capital,DailyDeath_Capital,Cases_NonCapital,Deaths_NonCapital,DailyConfirmed_NonCapital,DailyDeath_NonCapital,Cases_Chungcheong,Deaths_Chungcheong,DailyConfirmed_Chungcheong,DailyDeath_Chungcheong,Cases_Honam,Deaths_Honam,DailyConfirmed_Honam,DailyDeath_Honam,Cases_Gyeongbuk,Deaths_Gyeongbuk,DailyConfirmed_Gyeongbuk,DailyDeath_Gyeongbuk,Cases_Gyeongnam,Deaths_Gyeongnam,DailyConfirmed_Gyeongnam,DailyDeath_Gyeongnam,Cases_Gangwon,Deaths_Gangwon,DailyConfirmed_Gangwon,DailyDeath_Gangwon,Cases_Jeju,Deaths_Jeju,DailyConfirmed_Jeju,DailyDeath_Jeju
2020-06-29,162,12046,282,37,0,2843,31,24,0,9203,251,13,0,392,1,2,0,92,0,6,0,6970,189,2,0,375,4,1,0,64,3,0,0,19,0,0,0
2020-06-30,163,12076,282,30,0,2860,31,17,0,9216,251,13,0,399,1,7,0,95,0,3,0,6971,189,1,0,376,4,1,0,65,3,1,0,19,0,0,0
2020-07-01,164,12112,282,36,0,2880,31,20,0,9232,251,16,0,402,1,3,0,107,0,12,0,6972,189,1,0,376,4,0,0,65,3,0,0,19,0,0,0
2020-07-02,165,12156,282,44,0,2898,31,18,0,9258,251,26,0,405,1,3,0,129,0,22,0,6973,189,1,0,378,4,2,0,65,3,0,0,19,0,0,0
2020-07-03,166,12206,282,50,0,2927,31,29,0,9279,251,21,0,410,1,5,0,136,0,7,0,6981,189,8,0,379,4,1,0,65,3,0,0,19,0,0,0
2020-07-04,167,12242,283,36,1,2948,32,21,1,9294,251,15,0,415,1,5,0,144,0,8,0,6984,189,3,0,379,4,0,0,65,3,0,0,19,0,0,0
2020-07-05,168,12285,283,43,0,2966,32,18,0,9319,251,25,0,423,1,8,0,159,0,15,0,6984,189,0,0,379,4,0,0,66,3,1,0,19,0,0,0
2020-07-06,169,12309,284,24,1,2978,32,12,0,9331,252,12,1,426,2,3,1,168,0,9,0,6984,189,0,0,380,4,1,0,66,3,0,0,19,0,0,0
2020-07-07,170,12329,285,20,1,2990,33,12,1,9339,252,8,0,428,2,2,0,174,0,6,0,6984,189,0,0,380,4,0,0,66,3,0,0,19,0,0,0
2020-07-08,171,12359,285,30,0,3007,33,17,0,9352,252,13,0,433,2,5,0,182,0,8,0,6984,189,0,0,383,4,3,0,66,3,0,0,19,0,0,0
2020-07-09,172,12387,287,28,2,3014,35,7,2,9373,252,21,0,439,2,6,0,197,0,15,0,6984,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-10,173,12409,288,22,1,3024,36,10,1,9385,252,12,0,446,2,7,0,202,0,5,0,6984,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-11,174,12429,288,20,0,3033,36,9,0,9396,252,11,0,448,2,2,0,211,0,9,0,6984,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-12,175,12450,289,21,1,3048,37,15,1,9402,252,6,0,449,2,1,0,216,0,5,0,6984,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-13,176,12469,289,19,0,3061,37,13,0,9408,252,6,0,449,2,0,0,222,0,6,0,6984,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-14,177,12483,289,14,0,3072,37,11,0,9411,252,3,0,450,2,1,0,224,0,2,0,6985,189,1,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-15,178,12494,289,11,0,3081,37,9,0,9413,252,2,0,451,2,1,0,225,0,1,0,6985,189,0,0,383,4,0,0,66,3,0,0,19,0,0,0
2020-07-16,179,12508,291,14,2,3092,39,11,2,9416,252,3,0,452,2,1,0,226,0,1,0,6985,189,0,0,383,4,0,0,67,3,1,0,19,0,0,0
2020-07-17,180,12529,293,21,2,3104,40,12,1,9425,253,9,1,453,2,1,0,231,1,5,1,6985,189,0,0,383,4,0,0,67,3,0,0,22,0,3,0
2020-07-18,181,12540,294,11,1,3113,40,9,0,9427,254,2,1,453,2,0,0,231,1,0,0,6985,190,0,1,384,4,1,0,67,3,0,0,23,0,1,0
2020-07-19,182,12561,295,21,1,3123,41,10,1,9438,254,11,0,454,2,1,0,241,1,10,0,6985,190,0,0,384,4,0,0,67,3,0,0,23,0,0,0
2020-07-20,183,12565,296,4,1,3125,41,2,0,9440,255,2,1,454,2,0,0,243,2,2,1,6985,190,0,0,384,4,0,0,67,3,0,0,23,0,0,0
2020-07-21,184,12585,296,20,0,3144,41,19,0,9441,255,1,0,454,2,0,0,243,2,0,0,6985,190,0,0,384,4,0,0,67,3,0,0,24,0,1,0
2020-07-22,185,12614,297,29,1,3172,42,28,1,9442,255,1,0,454,2,0,0,244,2,1,0,6985,190,0,0,384,4,0,0,67,3,0,0,24,0,0,0
2020-07-23,186,12653,297,39,0,3202,42,30,0,9451,255,9,0,454,2,0,0,253,2,9,0,6985,190,0,0,384,4,0,0,67,3,0,0,24,0,0,0
2020-07-24,187,12681,298,28,1,3226,42,24,0,9455,256,4,1,454,2,0,0,255,2,2,0,6985,191,0,1,386,4,2,0,67,3,0,0,24,0,0,0
2020-07-25,188,12708,298,27,0,3248,42,22,0,9460,256,5,0,454,2,0,0,255,2,0,0,6985,191,0,0,391,4,5,0,67,3,0,0,24,0,0,0
2020-07-26,189,12720,298,12,0,3258,42,10,0,9462,256,2,0,454,2,0,0,256,2,1,0,6985,191,0,0,392,4,1,0,67,3,0,0,24,0,0,0
2020-07-27,190,12729,299,9,1,3266,42,8,0,9463,257,1,1,454,3,0,1,256,2,0,0,6985,191,0,0,393,5,1,1,67,3,0,0,24,0,0,0
2020-07-28,191,12734,300,5,1,3270,43,4,1,9464,257,1,0,454,3,0,0,256,2,0,0,6985,191,0,0,394,5,1,0,67,3,0,0,24,0,0,0
2020-07-29,192,12748,300,14,0,3283,43,13,0,9465,257,1,0,454,3,0,0,256,2,0,0,6985,191,0,0,395,5,1,0,67,3,0,0,24,0,0,0
2020-07-30,193,12755,300,7,0,3290,43,7,0,9465,257,0,0,454,3,0,0,256,2,0,0,6985,191,0,0,395,5,0,0,67,3,0,0,24,0,0,0
2020-07-31,194,12769,301,14,1,3302,44,12,1,9467,257,2,0,454,3,0,0,256,2,0,0,6985,191,0,0,395,5,0,0,69,3,2,0,24,0,0,0
2020-08-01,195,12777,301,8,0,3309,44,7,0,9468,257,1,0,454,3,0,0,256,2,0,0,6985,191,0,0,395,5,0,0,69,3,0,0,24,0,0,0
2020-08-02,196,12785,301,8,0,3315,44,6,0,9470,257,2,0,454,3,0,0,256,2,0,0,6985,191,0,0,396,5,1,0,69,3,0,0,24,0,0,0
2020-08-03,197,12788,301,3,0,3318,44,3,0,9470,257,0,0,454,3,0,0,256,2,0,0,6985,191,0,0,396,5,0,0,69,3,0,0,24,0,0,0
2020-08-04,198,12801,301,13,0,3328,44,10,0,9473,257,3,0,454,3,0,0,257,2,1,0,6985,191,0,0,397,5,1,0,69,3,0,0,24,0,0,0
2020-08-05,199,12816,302,15,1,3336,45,8,1,9480,257,7,0,460,3,6,0,257,2,0,0,6991,191,6,0,397,5,0,0,69,3,0,0,24,0,0,0
2020-08-06,200,12839,302,23,0,3352,45,16,0,9487,257,7,0,461,3,1,0,258,2,1,0,6991,191,0,0,401,5,4,0,69,3,0,0,24,0,0,0
2020-08-07,201,12848,303,9,1,3361,46,9,1,9487,257,0,0,461,3,0,0,258,2,0,0,6991,191,0,0,401,5,0,0,69,3,0,0,24,0,0,0
2020-08-08,202,12878,304,30,1,3391,47,30,1,9487,257,0,0,461,3,0,0,258,2,0,0,6991,191,0,0,401,5,0,0,69,3,0,0,24,0,0,0
2020-08-09,203,12908,305,30,1,3417,48,26,1,9491,257,4,0,463,3,2,0,260,2,2,0,6992,191,1,0,402,5,1,0,69,3,0,0,24,0,0,0
2020-08-10,204,12925,305,17,0,3433,48,16,0,9492,257,1,0,463,3,0,0,260,2,0,0,6992,191,0,0,403,5,1,0,69,3,0,0,24,0,0,0
2020-08-11,205,12948,305,23,0,3446,48,13,0,9502,257,10,0,464,3,1,0,260,2,0,0,6992,191,0,0,413,5,10,0,69,3,0,0,24,0,0,0
2020-08-12,206,12983,305,35,0,3478,48,32,0,9505,257,3,0,464,3,0,0,260,2,0,0,6992,191,0,0,416,5,3,0,69,3,0,0,24,0,0,0
2020-08-13,207,13030,305,47,0,3519,48,41,0,9511,257,6,0,465,3,1,0,261,2,1,0,6992,191,0,0,420,5,4,0,69,3,0,0,24,0,0,0
2020-08-14,208,13115,305,85,0,3591,48,72,0,9524,257,13,0,468,3,3,0,263,2,2,0,6992,191,0,0,429,5,9,0,70,3,1,0,24,0,0,0
2020-08-15,209,13270,305,155,0,3736,48,145,0,9534,257,10,0,470,3,2,0,264,2,1,0,6992,191,0,0,433,5,4,0,73,3,3,0,24,0,0,0
